"SNP_name"	"chromosome"	"Physical_Position"	"rawData.log2ratio."
"SNP_A-2301260"	11	110190718	0.714007
"SNP_A-2017405"	11	110198566	0.504762
"SNP_A-2017406"	11	110198916	0.319411
"SNP_A-4215783"	11	110202515	0.233498
"SNP_A-2017416"	11	110202814	0.585022
"SNP_A-2188678"	11	110204802	0.293281
"SNP_A-2017422"	11	110211415	0.478908
"SNP_A-4229975"	11	110215827	0.576605
"SNP_A-4219446"	11	110228387	0.828852
"SNP_A-1797983"	11	110233783	0.292673
"SNP_A-2017431"	11	110235459	0.647476
"SNP_A-2017438"	11	110236692	0.56002
"SNP_A-2287185"	11	110236804	-0.017106
"SNP_A-4203957"	11	110237807	0.736749
"SNP_A-1821261"	11	110244602	0.564216
"SNP_A-2017456"	11	110253280	0.554898
"SNP_A-2123623"	11	110258226	0.185853
"SNP_A-4193300"	11	110274342	0.729101
"SNP_A-2181296"	11	110287530	0.825604
"SNP_A-2201537"	11	110287661	0.261449
"SNP_A-1914973"	11	110305462	0.141175
"SNP_A-4233068"	11	110318998	0.265261
"SNP_A-2017548"	11	110333022	0.532118
"SNP_A-1834627"	11	110344057	0.449986
"SNP_A-2183343"	11	110360504	0.494036
"SNP_A-2176709"	11	110376317	0.160657
"SNP_A-2017592"	11	110382956	0.620237
"SNP_A-2184641"	11	110387560	0.13503
"SNP_A-2086127"	11	110395348	0.112755
"SNP_A-4203111"	11	110395515	-0.040798
"SNP_A-2174957"	11	110395604	0.394243
"SNP_A-4233325"	11	110395968	0.133712
"SNP_A-2077428"	11	110396078	0.585564
"SNP_A-2095399"	11	110396264	0.294962
"SNP_A-2215051"	11	110396930	0.39381
"SNP_A-1820160"	11	110405970	0.32301
"SNP_A-1922518"	11	110415539	0.589469
"SNP_A-2069560"	11	110434364	0.482709
"SNP_A-4215812"	11	110439759	0.462566
"SNP_A-2269932"	11	110444855	0.199291
"SNP_A-2286441"	11	110457032	0.367527
"SNP_A-1781272"	11	110457307	0.610748
"SNP_A-2062602"	11	110458470	0.713347
"SNP_A-2258730"	11	110464490	0.597807
"SNP_A-2169267"	11	110481721	0.503278
"SNP_A-2249789"	11	110482048	0.490963
"SNP_A-2309477"	11	110495423	0.227279
"SNP_A-1804618"	11	110499494	0.789151
"SNP_A-1868143"	11	110499775	0.692171
"SNP_A-1781645"	11	110500891	0.345188
"SNP_A-2261905"	11	110500936	0.417227
"SNP_A-4226567"	11	110501181	0.573922
"SNP_A-4215831"	11	110504719	0.393522
"SNP_A-2028724"	11	110516319	0.3597
"SNP_A-2143331"	11	110521517	0.623287
"SNP_A-2017864"	11	110525552	0.151374
"SNP_A-2017866"	11	110525646	0.367732
"SNP_A-4195386"	11	110538103	1.052311
"SNP_A-4198722"	11	110541316	0.462125
"SNP_A-2140863"	11	110544555	0.596433
"SNP_A-2017887"	11	110545803	0.132942
"SNP_A-2093490"	11	110545847	0.442924
"SNP_A-4196035"	11	110545900	0.110008
"SNP_A-1924968"	11	110556757	0.312054
"SNP_A-2199918"	11	110572867	0.667077
"SNP_A-2211539"	11	110583034	0.571267
"SNP_A-2269607"	11	110593099	0.354675
"SNP_A-2002238"	11	110599806	-0.345138
"SNP_A-2115362"	11	110616957	0.451552
"SNP_A-4215841"	11	110630722	0.614416
"SNP_A-2149963"	11	110638215	0.45694
"SNP_A-2158732"	11	110638298	0.709176
"SNP_A-2289204"	11	110649966	0.322866
"SNP_A-4239206"	11	110650027	-0.019348
"SNP_A-2080467"	11	110658472	0.55268
"SNP_A-2240407"	11	110662046	0.123789
"SNP_A-1860716"	11	110666351	0.512792
"SNP_A-2142760"	11	110687662	0.322995
"SNP_A-2018030"	11	110693931	0.315717
"SNP_A-1851188"	11	110725671	0.337664
"SNP_A-2018065"	11	110726492	0.390022
"SNP_A-2018066"	11	110726600	0.716512
"SNP_A-2281805"	11	110765412	0.424182
"SNP_A-4196505"	11	110774645	0.004356
"SNP_A-2039066"	11	110780460	0.29533
"SNP_A-2301100"	11	110798447	0.68852
"SNP_A-2023546"	11	110799741	0.262874
"SNP_A-2002240"	11	110803463	0.359559
"SNP_A-2156479"	11	110819214	0.688975
"SNP_A-1898940"	11	110824939	0.355148
"SNP_A-2208520"	11	110828256	0.077208
"SNP_A-1866950"	11	110830510	0.584231
"SNP_A-2018191"	11	110857242	0.341123
"SNP_A-2060663"	11	110864544	0.40311
"SNP_A-4230474"	11	110868371	0.158937
"SNP_A-2112403"	11	110868494	0.43801
"SNP_A-4218116"	11	110891599	0.439249
"SNP_A-4206063"	11	110901493	0.582886
"SNP_A-2196031"	11	110907324	0.45303
"SNP_A-4217445"	11	110908749	0.488957
"SNP_A-2045270"	11	110913647	0.364839
"SNP_A-2176906"	11	110945635	0.208145
"SNP_A-2299411"	11	110957079	0.52773
"SNP_A-2126816"	11	110971817	-0.066203
"SNP_A-1828979"	11	111007689	-0.107378
"SNP_A-1932572"	11	111018800	0.326962
"SNP_A-1926494"	11	111044085	0.709688
"SNP_A-2128121"	11	111044537	0.388163
"SNP_A-2241771"	11	111046067	0.414855
"SNP_A-1847241"	11	111048427	0.410483
"SNP_A-2187995"	11	111057263	0.611364
"SNP_A-2259305"	11	111090113	0.35479
"SNP_A-2018318"	11	111114384	0.099906
"SNP_A-2254588"	11	111224627	0.547233
"SNP_A-2303759"	11	111224803	0.293634
"SNP_A-1826008"	11	111266440	0.639666
"SNP_A-2018419"	11	111296905	0.969142
"SNP_A-1852484"	11	111304763	0.86366
"SNP_A-4230598"	11	111322892	0.532676
"SNP_A-2261821"	11	111366424	0.617077
"SNP_A-2136780"	11	111421334	0.940265
"SNP_A-2167646"	11	111443258	0.584608
"SNP_A-1825078"	11	111491700	0.935657
"SNP_A-4233631"	11	111498335	0.981819
"SNP_A-2214218"	11	111510655	1.078376
"SNP_A-1797310"	11	111511149	1.109956
"SNP_A-2055750"	11	111517840	0.981214
"SNP_A-2002243"	11	111523735	0.763615
"SNP_A-2047376"	11	111531913	1.263312
"SNP_A-2150339"	11	111552666	1.022113
"SNP_A-2127776"	11	111568464	0.892587
"SNP_A-4207485"	11	111578140	0.450641
"SNP_A-2149669"	11	111587219	1.048896
"SNP_A-4236819"	11	111592311	0.718604
"SNP_A-2268147"	11	111596604	0.617343
"SNP_A-1814441"	11	111632685	1.090071
"SNP_A-2252818"	11	111632736	0.863445
"SNP_A-1914205"	11	111640970	0.864612
"SNP_A-2181270"	11	111641007	1.516997
"SNP_A-1870071"	11	111647465	1.104143
"SNP_A-1907225"	11	111669027	0.7552
"SNP_A-2077814"	11	111676300	1.036948
"SNP_A-2065676"	11	111715262	1.234978
"SNP_A-2305735"	11	111728595	0.698801
"SNP_A-2094968"	11	111731373	0.937587
"SNP_A-4215878"	11	111750855	0.990245
"SNP_A-2306900"	11	111764350	0.922947
"SNP_A-4215881"	11	111764419	0.657202
"SNP_A-2237426"	11	111769215	0.91276
"SNP_A-1800684"	11	111769501	0.753463
"SNP_A-2022664"	11	111769691	0.751977
"SNP_A-1874970"	11	111769830	0.868943
"SNP_A-2182874"	11	111770562	0.569297
"SNP_A-4215882"	11	111770882	1.017682
"SNP_A-1927794"	11	111777205	0.68015
"SNP_A-2143138"	11	111797472	0.950863
"SNP_A-1843244"	11	111797570	0.833178
"SNP_A-2151146"	11	111797661	0.982147
"SNP_A-2248116"	11	111798194	1.080292
"SNP_A-1882610"	11	111798276	0.81162
"SNP_A-2240677"	11	111852321	1.296241
"SNP_A-1936552"	11	111900320	0.56822
"SNP_A-2219775"	11	111901807	0.450867
"SNP_A-4237618"	11	111906070	0.918134
"SNP_A-1955576"	11	111909664	0.598048
"SNP_A-4235482"	11	111910623	1.230247
"SNP_A-2233069"	11	111939640	0.810324
"SNP_A-2238739"	11	111953103	1.113389
"SNP_A-2270021"	11	111970007	0.810288
"SNP_A-4222985"	11	111971449	0.527794
"SNP_A-1795218"	11	111982151	0.963433
"SNP_A-1922762"	11	111982207	1.166641
"SNP_A-1904488"	11	112011283	0.645929
"SNP_A-2079118"	11	112020669	0.741972
"SNP_A-2047490"	11	112020995	0.649527
"SNP_A-2087147"	11	112046052	0.339387
"SNP_A-2129170"	11	112067837	0.644085
"SNP_A-2018962"	11	112085932	0.955241
"SNP_A-2035810"	11	112086912	0.867606
"SNP_A-2093307"	11	112099134	0.801764
"SNP_A-4236380"	11	112109338	0.987139
"SNP_A-2061896"	11	112134141	0.783391
"SNP_A-1798785"	11	112138641	0.787643
"SNP_A-1920316"	11	112144758	1.202169
"SNP_A-2002249"	11	112147842	0.919289
"SNP_A-2264574"	11	112150907	0.837027
"SNP_A-2180192"	11	112156130	0.579513
"SNP_A-2228901"	11	112168806	0.689551
"SNP_A-4215911"	11	112190366	0.729041
"SNP_A-2131318"	11	112192032	0.566154
"SNP_A-2086378"	11	112192066	1.163668
"SNP_A-1909776"	11	112209683	0.778168
"SNP_A-2094695"	11	112247308	0.63931
"SNP_A-4203999"	11	112280346	0.298256
"SNP_A-1921646"	11	112284921	0.869527
"SNP_A-4197544"	11	112291787	0.942861
"SNP_A-1842062"	11	112292906	0.443809
"SNP_A-2262370"	11	112357171	0.431273
"SNP_A-2224508"	11	112357242	0.63404
"SNP_A-4201960"	11	112357821	0.853751
"SNP_A-2268149"	11	112358156	0.729386
"SNP_A-2030349"	11	112383757	0.719231
"SNP_A-2019390"	11	112384205	0.863013
"SNP_A-2131099"	11	112392326	0.489655
"SNP_A-2189086"	11	112402283	0.537448
"SNP_A-1814603"	11	112404424	0.581009
"SNP_A-2289165"	11	112404501	0.665179
"SNP_A-2095151"	11	112404945	0.734095
"SNP_A-2266988"	11	112405042	1.035828
"SNP_A-4194018"	11	112406304	1.12711
"SNP_A-1934006"	11	112417258	1.04437
"SNP_A-2037204"	11	112453516	1.049598
"SNP_A-2035128"	11	112456847	1.030497
"SNP_A-2158201"	11	112456870	1.061844
"SNP_A-2052641"	11	112456919	1.133928
"SNP_A-2247447"	11	112466876	0.925733
"SNP_A-2186552"	11	112485530	0.959022
"SNP_A-1956647"	11	112485581	0.924133
"SNP_A-2019550"	11	112488349	0.948566
"SNP_A-2019562"	11	112491180	0.691779
"SNP_A-2019563"	11	112491251	0.484611
"SNP_A-2019572"	11	112491480	0.890387
"SNP_A-2271438"	11	112493490	0.834172
"SNP_A-2164695"	11	112496828	0.875753
"SNP_A-1900019"	11	112496994	0.745998
"SNP_A-2133406"	11	112509872	1.023981
"SNP_A-1874014"	11	112513982	0.819327
"SNP_A-2026623"	11	112516556	0.692024
"SNP_A-2131071"	11	112525792	0.845625
"SNP_A-4232988"	11	112532368	0.682584
"SNP_A-1900766"	11	112532851	0.849419
"SNP_A-2275406"	11	112543640	0.802568
"SNP_A-1854701"	11	112552793	0.653537
"SNP_A-2279754"	11	112554497	1.092315
"SNP_A-2002251"	11	112596098	0.240201
"SNP_A-2262397"	11	112606353	0.912221
"SNP_A-2050253"	11	112629928	0.875186
"SNP_A-2194957"	11	112630444	0.363982
"SNP_A-2272165"	11	112654852	0.907761
"SNP_A-2064864"	11	112655260	0.900868
"SNP_A-2019847"	11	112658847	0.736347
"SNP_A-4228435"	11	112663525	1.103579
"SNP_A-2213889"	11	112681582	0.696082
"SNP_A-2019872"	11	112685412	0.526842
"SNP_A-2133246"	11	112696085	0.68053
"SNP_A-2218050"	11	112696638	0.81861
"SNP_A-2306105"	11	112698007	0.576211
"SNP_A-2311588"	11	112713396	0.726206
"SNP_A-1879579"	11	112713592	0.451566
"SNP_A-1927374"	11	112743433	0.730619
"SNP_A-2019950"	11	112748501	0.82753
"SNP_A-4231532"	11	112750258	0.949652
"SNP_A-2189408"	11	112803549	1.242067
"SNP_A-4217572"	11	112814112	0.935222
"SNP_A-2289380"	11	112823217	0.548378
"SNP_A-2203826"	11	112832678	0.774951
"SNP_A-2087197"	11	112838881	1.056799
"SNP_A-2051156"	11	112839419	0.845153
"SNP_A-1933674"	11	112866861	0.821245
"SNP_A-2054363"	11	112869481	0.967884
"SNP_A-2262488"	11	112869857	0.692542
"SNP_A-4229759"	11	112870013	0.668748
"SNP_A-2275763"	11	112870294	0.469973
"SNP_A-1848928"	11	112893884	0.81655
"SNP_A-2193956"	11	112909380	1.175267
"SNP_A-2200592"	11	112915275	0.800115
"SNP_A-2298730"	11	112915324	0.752055
"SNP_A-2243060"	11	112952870	0.927813
"SNP_A-2020089"	11	112994766	0.867163
"SNP_A-2162510"	11	113018709	0.997473
"SNP_A-1864795"	11	113021980	0.992565
"SNP_A-2111058"	11	113063478	0.069341
"SNP_A-4229365"	11	113079547	0.434917
"SNP_A-1935736"	11	113079921	-0.054401
"SNP_A-4227152"	11	113082674	0.521174
"SNP_A-2238233"	11	113085047	0.805986
"SNP_A-2148292"	11	113087800	0.532546
"SNP_A-1868869"	11	113107765	0.927157
"SNP_A-4233085"	11	113108019	0.880221
"SNP_A-2206961"	11	113108252	1.066871
"SNP_A-2081237"	11	113118968	1.028552
"SNP_A-2140156"	11	113119079	0.31223
"SNP_A-2108209"	11	113120832	0.736331
"SNP_A-2078529"	11	113134200	1.086041
"SNP_A-2020209"	11	113151087	1.192108
"SNP_A-2203435"	11	113152542	0.989205
"SNP_A-2082466"	11	113159690	0.43346
"SNP_A-2026248"	11	113174415	0.896824
"SNP_A-1900988"	11	113184621	0.69901
"SNP_A-1845053"	11	113186515	1.330237
"SNP_A-1848411"	11	113190019	0.851554
"SNP_A-2141191"	11	113190504	0.97377
"SNP_A-2196726"	11	113210997	0.771964
"SNP_A-2266260"	11	113213587	0.921136
"SNP_A-2065747"	11	113216923	0.978697
"SNP_A-1804706"	11	113229883	0.580424
"SNP_A-2038256"	11	113279156	1.270283
"SNP_A-1952203"	11	113291749	1.045697
"SNP_A-4236741"	11	113294590	0.897162
"SNP_A-2229296"	11	113322789	1.529706
"SNP_A-2271822"	11	113322866	0.654195
"SNP_A-2212805"	11	113325300	0.871574
"SNP_A-2203303"	11	113325335	0.80157
"SNP_A-1863070"	11	113341923	-0.43735
"SNP_A-2079073"	11	113347575	-0.154778
"SNP_A-1891600"	11	113384239	-0.439231
"SNP_A-1897388"	11	113399089	-0.255019
"SNP_A-1873361"	11	113409592	-0.781341
"SNP_A-2206659"	11	113422894	0.129304
"SNP_A-2152657"	11	113432708	0.447973
"SNP_A-2243601"	11	113457198	-0.13666
"SNP_A-2128309"	11	113472227	-0.296609
"SNP_A-1850334"	11	113499130	-0.806313
"SNP_A-1856065"	11	113499584	-0.435724
"SNP_A-1804328"	11	113499715	-0.69378
"SNP_A-1901652"	11	113505679	-0.678354
"SNP_A-4198469"	11	113505937	-0.374305
"SNP_A-1806511"	11	113513118	-0.576491
"SNP_A-2035668"	11	113513730	-0.160634
"SNP_A-2193008"	11	113513880	-0.147068
"SNP_A-4236382"	11	113514033	0.280049
"SNP_A-2020465"	11	113519868	-0.151234
"SNP_A-4224177"	11	113532143	-0.428916
"SNP_A-1928552"	11	113542001	-0.686932
"SNP_A-2002256"	11	113542271	-0.578926
"SNP_A-2307129"	11	113546098	-0.245721
"SNP_A-1808469"	11	113556243	-0.600563
"SNP_A-1950852"	11	113560352	-0.423185
"SNP_A-2243786"	11	113565729	-0.271371
"SNP_A-4202941"	11	113566184	-0.035861
"SNP_A-4201964"	11	113566285	-0.018911
"SNP_A-2153997"	11	113566436	-0.382956
"SNP_A-1785356"	11	113567375	-0.224223
"SNP_A-4201460"	11	113567550	-0.693285
"SNP_A-4200382"	11	113567879	-0.323612
"SNP_A-1959567"	11	113570035	-0.149801
"SNP_A-1855060"	11	113570193	0.134518
"SNP_A-1932206"	11	113574371	0.117653
"SNP_A-2102930"	11	113574562	-0.482579
"SNP_A-2187469"	11	113574965	-0.680824
"SNP_A-1893693"	11	113594645	-0.535391
"SNP_A-1887751"	11	113613176	-0.638208
"SNP_A-2115231"	11	113619587	-0.73044
"SNP_A-2045331"	11	113658715	-0.265138
"SNP_A-1958457"	11	113672152	-0.760501
"SNP_A-1906593"	11	113673149	0.035772
"SNP_A-4194044"	11	113674670	-0.704513
"SNP_A-1877694"	11	113691855	-0.358081
"SNP_A-2048109"	11	113699552	-0.25425
"SNP_A-1938830"	11	113702547	-0.484365
"SNP_A-4224959"	11	113708490	-0.168096
"SNP_A-4233290"	11	113721230	-0.241494
"SNP_A-4230429"	11	113721318	0.136225
"SNP_A-2162771"	11	113726325	-0.34934
"SNP_A-2120096"	11	113736465	0.771553
"SNP_A-4198437"	11	113736606	0.749845
"SNP_A-2032861"	11	113742222	0.301746
"SNP_A-2197465"	11	113743011	-0.313499
"SNP_A-2218065"	11	113753440	-0.670554
"SNP_A-2119204"	11	113754091	-0.561471
"SNP_A-2038696"	11	113755781	-0.358541
"SNP_A-1943276"	11	113756513	-0.691269
"SNP_A-1794044"	11	113760929	-0.135144
"SNP_A-2186132"	11	113792426	-0.137767
"SNP_A-1817440"	11	113796469	-0.115512
"SNP_A-2122404"	11	113808010	-0.435818
"SNP_A-1845571"	11	113811015	-0.215494
"SNP_A-2020711"	11	113833495	-0.551759
"SNP_A-1815484"	11	113841400	-0.663566
"SNP_A-1960458"	11	113845981	0.001773
"SNP_A-2280613"	11	113854997	-0.47063
"SNP_A-2164103"	11	113855050	-0.413089
"SNP_A-4216024"	11	113890724	0.096027
"SNP_A-4228382"	11	113891239	-0.546056
"SNP_A-2077181"	11	113892312	-0.315465
"SNP_A-2058985"	11	113897227	-0.665958
"SNP_A-1857568"	11	113897508	-0.405581
"SNP_A-2052036"	11	113898701	-0.414644
"SNP_A-4233898"	11	113898862	-0.194069
"SNP_A-2137225"	11	113915711	-0.520943
"SNP_A-2256031"	11	113915872	-0.343474
"SNP_A-1838454"	11	113922662	-0.451218
"SNP_A-1896149"	11	113928014	-0.497209
"SNP_A-1932010"	11	113930284	-0.396621
"SNP_A-2251809"	11	113937716	-0.816415
"SNP_A-2161101"	11	113938077	-0.577346
"SNP_A-2201095"	11	113946458	-0.569459
"SNP_A-4203871"	11	113946502	-0.333666
"SNP_A-2307837"	11	113955739	-0.973703
"SNP_A-4200058"	11	113985574	-0.09019
"SNP_A-2190702"	11	114042950	-0.522495
"SNP_A-1788486"	11	114045892	-0.604701
"SNP_A-2291145"	11	114046285	-0.070198
"SNP_A-1950676"	11	114057487	-0.033471
"SNP_A-4232990"	11	114058049	-0.40171
"SNP_A-2132712"	11	114090335	0.148284
"SNP_A-2178913"	11	114107645	-0.044464
"SNP_A-1946919"	11	114120247	-0.740003
"SNP_A-2263851"	11	114132829	-0.414468
"SNP_A-2113466"	11	114150388	-0.432179
"SNP_A-2243128"	11	114151165	-0.439623
"SNP_A-2020816"	11	114169509	-0.452077
"SNP_A-2020817"	11	114169861	-0.339653
"SNP_A-2020818"	11	114170204	-0.892627
"SNP_A-4192716"	11	114171996	0.353853
"SNP_A-1859201"	11	114173286	-0.298232
"SNP_A-1801492"	11	114187729	-0.301493
"SNP_A-2059044"	11	114192099	-0.290946
"SNP_A-1797616"	11	114202716	-0.565459
"SNP_A-2122717"	11	114207873	-0.645344
"SNP_A-1889870"	11	114227764	-0.049833
"SNP_A-1872107"	11	114228049	0.070742
"SNP_A-4239469"	11	114229466	-0.62793
"SNP_A-2020821"	11	114231222	0.013611
"SNP_A-2020822"	11	114240628	-0.366314
"SNP_A-2133083"	11	114252008	0.155528
"SNP_A-1873196"	11	114261028	-0.374944
"SNP_A-2076360"	11	114262345	-0.484401
"SNP_A-1879613"	11	114272263	-0.560644
"SNP_A-2220393"	11	114295679	-0.597587
"SNP_A-1821130"	11	114308961	-0.34949
"SNP_A-2080195"	11	114346816	-0.315064
"SNP_A-2291317"	11	114354151	-0.534063
"SNP_A-2114720"	11	114366260	-0.487373
"SNP_A-2035156"	11	114394526	-0.539872
"SNP_A-1900323"	11	114438814	-0.107321
"SNP_A-2048483"	11	114443223	-0.0394
"SNP_A-2109915"	11	114443513	-0.965655
"SNP_A-2285988"	11	114455494	0.295701
"SNP_A-1792500"	11	114466228	-0.378891
"SNP_A-2303758"	11	114473112	0.082726
"SNP_A-2146963"	11	114501651	-0.322537
"SNP_A-4195369"	11	114505271	-0.547578
"SNP_A-2043814"	11	114505372	-0.33108
"SNP_A-2039031"	11	114511632	-1.15618
"SNP_A-2265339"	11	114513585	-0.203128
"SNP_A-4226968"	11	114513829	0.711373
"SNP_A-2186773"	11	114516077	-0.352266
"SNP_A-4235574"	11	114527614	-0.337067
"SNP_A-2002263"	11	114576024	0.221946
"SNP_A-2273658"	11	114588382	0.193389
"SNP_A-2092946"	11	114588558	-0.334031
"SNP_A-1864996"	11	114590796	-0.135767
"SNP_A-1880961"	11	114591158	0.062656
"SNP_A-4216029"	11	114596329	-0.533048
"SNP_A-2122197"	11	114606777	-0.651005
"SNP_A-4236407"	11	114606844	-0.673864
"SNP_A-4226033"	11	114607493	-0.205027
"SNP_A-1797570"	11	114608081	-0.739869
"SNP_A-1939310"	11	114616515	-0.92123
"SNP_A-2020826"	11	114627243	-0.628747
"SNP_A-2002264"	11	114641818	-1.223658
"SNP_A-1814130"	11	114641924	-0.605821
"SNP_A-2002265"	11	114645763	-0.020299
"SNP_A-4232395"	11	114649664	-0.44561
"SNP_A-4216030"	11	114664443	-0.508326
"SNP_A-2198089"	11	114679293	-0.494982
"SNP_A-4227832"	11	114687959	-0.56303
"SNP_A-2115354"	11	114693138	0.161426
"SNP_A-1915882"	11	114704989	0.048463
"SNP_A-2228453"	11	114723923	-0.630667
"SNP_A-4216031"	11	114725464	-0.551946
"SNP_A-2285678"	11	114735633	-0.143919
"SNP_A-2263306"	11	114736251	0.0169
"SNP_A-1922328"	11	114770202	-0.186639
"SNP_A-2087815"	11	114776409	-0.799718
"SNP_A-2172113"	11	114791960	-0.256597
"SNP_A-2002266"	11	114799274	-0.200179
"SNP_A-2020828"	11	114799402	-0.392813
"SNP_A-1864556"	11	114813295	-0.171231
"SNP_A-1927943"	11	114817281	-0.383899
"SNP_A-4198270"	11	114834749	0.073344
"SNP_A-1878209"	11	114847103	-0.970131
"SNP_A-2223166"	11	114849006	0.141112
"SNP_A-1897079"	11	114923732	-0.358911
"SNP_A-2020831"	11	114929086	-0.110417
"SNP_A-2037298"	11	114937465	-0.215769
"SNP_A-2170084"	11	114937935	-0.617978
"SNP_A-2171951"	11	114949627	-1.544293
"SNP_A-1934978"	11	114952141	-0.376578
"SNP_A-4216032"	11	114974463	-0.300334
"SNP_A-2265086"	11	114977422	0.275625
"SNP_A-2235669"	11	114977496	0.285868
"SNP_A-2271519"	11	114981176	-0.302215
"SNP_A-1934773"	11	115007004	-0.628353
"SNP_A-2044513"	11	115032978	-0.687239
"SNP_A-1862430"	11	115046978	-0.08568
"SNP_A-4235983"	11	115053740	-0.4923
"SNP_A-2196535"	11	115055154	-0.61964
"SNP_A-2225824"	11	115080205	-0.441581
"SNP_A-4206879"	11	115081848	-0.461483
"SNP_A-2046003"	11	115106909	-0.188442
"SNP_A-4226331"	11	115122252	-0.533243
"SNP_A-1893319"	11	115142395	-0.553878
"SNP_A-2002269"	11	115167274	-0.163585
"SNP_A-4230725"	11	115194667	-0.312296
"SNP_A-1958334"	11	115194813	-0.341312
"SNP_A-2082594"	11	115215923	-0.392108
"SNP_A-4232402"	11	115217186	-0.181661
"SNP_A-4196156"	11	115238900	-0.367676
"SNP_A-2023871"	11	115239257	-0.068892
"SNP_A-2204179"	11	115263084	-0.131633
"SNP_A-1863136"	11	115267387	-0.574571
"SNP_A-2020842"	11	115269696	-0.42019
"SNP_A-2163182"	11	115270063	-0.29252
"SNP_A-2020843"	11	115293421	0.230879
"SNP_A-1780684"	11	115293517	-0.508648
"SNP_A-2020844"	11	115293637	-0.631158
"SNP_A-2139150"	11	115313574	-0.43903
"SNP_A-1950561"	11	115322664	-0.440856
"SNP_A-2219473"	11	115329169	-1.227972
"SNP_A-2249937"	11	115372533	-0.238318
"SNP_A-2070468"	11	115372882	-0.586299
"SNP_A-2306182"	11	115373192	-0.66181
"SNP_A-2090173"	11	115392548	-0.335958
"SNP_A-2020850"	11	115403045	-0.097439
"SNP_A-2182153"	11	115422548	-0.307068
"SNP_A-4202756"	11	115430691	-0.365123
"SNP_A-4214167"	11	115467495	-0.863949
"SNP_A-2263278"	11	115473908	-0.752286
"SNP_A-2141610"	11	115477417	-0.413566
"SNP_A-1796441"	11	115477541	-0.060749
"SNP_A-2285800"	11	115479382	-0.696285
"SNP_A-4236025"	11	115484563	0.125121
"SNP_A-2305164"	11	115485170	-0.479845
"SNP_A-2119505"	11	115509993	-0.717557
"SNP_A-1932697"	11	115542441	-0.884793
"SNP_A-1805028"	11	115542931	-0.792557
"SNP_A-2104113"	11	115543302	-0.525564
"SNP_A-2020852"	11	115550342	-0.514558
"SNP_A-1943847"	11	115558597	-0.775503
"SNP_A-2023203"	11	115559079	-0.609544
"SNP_A-2250329"	11	115559898	-0.182584
"SNP_A-1808856"	11	115560401	0.154349
"SNP_A-1881478"	11	115565640	-0.285907
"SNP_A-2300437"	11	115565702	-0.860414
"SNP_A-2165055"	11	115597988	-0.741915
"SNP_A-2020854"	11	115602346	-0.24182
"SNP_A-2020855"	11	115603282	-0.66251
"SNP_A-2058802"	11	115603393	-0.224206
"SNP_A-1845191"	11	115603844	-0.234757
"SNP_A-1795023"	11	115607598	-0.801257
"SNP_A-4227550"	11	115610298	-0.569184
"SNP_A-1810555"	11	115614112	0.000798
"SNP_A-1900281"	11	115632014	-0.983795
"SNP_A-4224187"	11	115660765	-0.252294
"SNP_A-1956135"	11	115662320	-0.976877
"SNP_A-2020860"	11	115688604	-0.309904
"SNP_A-1856986"	11	115692600	-0.575427
"SNP_A-1853260"	11	115696852	0.142628
"SNP_A-2273626"	11	115708205	-0.329513
"SNP_A-1889486"	11	115713523	-0.451364
"SNP_A-2169562"	11	115713606	-0.605804
"SNP_A-2260075"	11	115715294	-0.54862
"SNP_A-1940989"	11	115715392	-0.4015
"SNP_A-2094350"	11	115715422	-0.466018
"SNP_A-1797184"	11	115725847	-0.02261
"SNP_A-2180607"	11	115730214	-0.39534
"SNP_A-2219003"	11	115736182	-0.208046
"SNP_A-2308242"	11	115741865	-0.53043
"SNP_A-2207536"	11	115741985	-0.589424
"SNP_A-4207158"	11	115742189	-0.89758
"SNP_A-2314704"	11	115742992	-1.070457
"SNP_A-2048594"	11	115759054	-0.675476
"SNP_A-4232250"	11	115759078	-0.613061
"SNP_A-2102456"	11	115762594	-0.600112
"SNP_A-2291008"	11	115766886	-0.618928
"SNP_A-2043264"	11	115776304	-0.601566
"SNP_A-2193667"	11	115777459	0.052176
"SNP_A-2079243"	11	115786175	-0.409717
"SNP_A-1945084"	11	115786379	-0.352526
"SNP_A-1898804"	11	115802607	-0.735469
"SNP_A-1840107"	11	115809362	-0.692482
"SNP_A-2303416"	11	115809639	-0.230049
"SNP_A-2020863"	11	115810193	-0.385775
"SNP_A-2185992"	11	115810807	-0.562301
